# 3D Systems, Inc.
# New Model
-61.2860732 -4.8391218 -84.1849595
-59.9555559 -8.0860257 -85.1544514
-59.9854589 -8.2364120 -84.8774239
-60.1534471 -8.2561662 -85.1966441
-60.3153221 -8.5438881 -84.9138871
-61.3659248 -8.9249127 -85.0012675
-61.1570142 -3.8325246 -87.8138840
-61.4071190 -9.0265321 -84.6254230
20.3206055 95.8704054 2.4822184
20.4094108 95.8633423 3.3862290
20.8374113 95.9145203 2.6282000
-61.3413528 -8.9645879 -84.5639706
-61.0926226 -5.5593480 -87.3288438
-61.2791963 -4.9372572 -87.4127522
-61.2478778 -6.4173765 -86.7661312
-60.9979928 -6.1554215 -87.1061087
-60.9906577 -2.8235714 -85.8396962
-61.3051206 -2.9562374 -86.2332061
-61.1227974 -2.8864355 -86.1984193
-61.0896870 -4.2798910 -87.8176168
-61.0275157 -5.7044891 -83.8825330
-60.9182864 -0.0465480 -85.3301212
-61.0395931 -1.2000424 -84.8067775
-60.9234199 -0.6759104 -85.0020200
-61.0593781 0.6990803 -85.7828185
-61.2301603 -2.8724745 -85.0209594
-61.0585622 -2.8121322 -85.0987136
-60.7181787 -2.6901362 -84.8248154
-61.1264892 -6.8343957 -86.6513848
-61.2838008 -9.1350321 -84.6734196
-60.7560650 -3.2983474 -88.2682875
-60.6179088 -3.1175686 -88.3283094
-60.4520030 -2.9989739 -88.2361829
-60.8829409 -8.3400533 -85.5377391
57.7504747 20.0986601 -3.8054299
57.8705743 20.0758111 -3.7230318
57.8393750 20.0226214 -3.8852589
-60.8923137 -2.1718503 -84.2988342
-60.4713261 -2.3407645 -84.0535089
-61.1156859 -1.7211779 -84.5885575
-60.7817620 -3.6152613 -88.2815123
-60.8986914 -9.0759099 -84.9271417
-61.0211231 -9.3683871 -84.6913084
-61.0224456 -9.2127603 -84.8432630
-61.0624924 -5.2149040 -84.1731578
57.6430745 20.0552810 -4.0145470
-61.1640774 -2.9185819 -86.3513947
-60.5457537 -3.2005119 -88.5326490
-60.6107675 -3.3875317 -88.4911790
-61.0391982 -4.6911519 -87.7528042
-60.9426312 -6.5507945 -86.9299546
-60.8593114 -7.9091135 -86.0140249
-60.7465208 -4.1177426 -88.2273093
-61.2685792 -8.6844824 -83.4278464
-60.4598299 -3.0385545 -88.5517225
-60.8349703 -2.8482357 -86.5485445
-60.9014146 -5.1279529 -87.7168179
-60.9149523 -7.1856445 -86.5384936
-61.0683523 -8.8074980 -84.5006257
-60.7945062 -8.9855287 -84.3496099
-60.8526394 -8.7461816 -84.3543634
-60.3709184 -3.0138192 -88.6918530
-60.3904352 -3.1092744 -88.7143090
-60.3320450 -2.9660442 -88.6269808
50.3974929 47.3305508 -2.7631803
50.4662879 47.1842065 -3.0099675
50.3834039 47.2569056 -3.3170998
